strategy,families,macd_filter,macd_timeframe,stop_atr_buffer,target_r,max_hold_bars,use_risk_controls,score,trades,net_points,profit_factor,win_rate,avg_points,max_drawdown_points,worst_trade_points
selective_bidirectional_macd1_cross_recent_5_stop1.25_r1.2_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,1.2,60,True,-1000179.772099757,170,-179.77209975696678,0.9006786646979292,0.5176470588235295,-1.0574829397468635,429.8806025673621,-88.96885781471428
selective_bidirectional_core_macd1_cross_recent_5_stop1.25_r1.2_h60_risk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,1.2,60,True,-1000179.772099757,170,-179.77209975696678,0.9006786646979292,0.5176470588235295,-1.0574829397468635,429.8806025673621,-88.96885781471428
phase_short_macd60_hist_repair_stop1.25_r1.8_h30_norisk,phase_down_breakdown_short+phase_down_pullback_short,hist_repair,60,1.25,1.8,30,False,-1000179.9784308348,13,-179.97843083484622,0.12294975391167964,0.23076923076923078,-13.844494679603555,181.7453887376396,-35.31975423653785
phase_short_macd60_hist_repair_stop1.25_r1.8_h30_risk,phase_down_breakdown_short+phase_down_pullback_short,hist_repair,60,1.25,1.8,30,True,-1000179.9784308348,13,-179.97843083484622,0.12294975391167964,0.23076923076923078,-13.844494679603555,181.7453887376396,-35.31975423653785
phase_short_macd60_hist_repair_stop1.25_r2.5_h30_norisk,phase_down_breakdown_short+phase_down_pullback_short,hist_repair,60,1.25,2.5,30,False,-1000179.9784308348,13,-179.97843083484622,0.12294975391167964,0.23076923076923078,-13.844494679603555,181.7453887376396,-35.31975423653785
phase_short_macd60_hist_repair_stop1.25_r2.5_h30_risk,phase_down_breakdown_short+phase_down_pullback_short,hist_repair,60,1.25,2.5,30,True,-1000179.9784308348,13,-179.97843083484622,0.12294975391167964,0.23076923076923078,-13.844494679603555,181.7453887376396,-35.31975423653785
phase_short_macd60_hist_deceleration_stop1.25_r2.5_h30_norisk,phase_down_breakdown_short+phase_down_pullback_short,hist_deceleration,60,1.25,2.5,30,False,-1000180.138196495,30,-180.138196494976,0.5662742851012464,0.43333333333333335,-6.004606549832533,324.58826006733216,-86.15001208645481
phase_short_macd60_hist_deceleration_stop1.25_r2.5_h30_risk,phase_down_breakdown_short+phase_down_pullback_short,hist_deceleration,60,1.25,2.5,30,True,-1000180.138196495,30,-180.138196494976,0.5662742851012464,0.43333333333333335,-6.004606549832533,324.58826006733216,-86.15001208645481
phase_trend_macd60_trend_stop0.8_r2.5_h60_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend,60,0.8,2.5,60,True,-1000180.1734757669,175,-180.1734757668528,0.8777218209889642,0.3942857142857143,-1.0295627186677303,470.4037839163575,-74.48600773532962
phase_trend_macd60_trend_hist_stop0.8_r2.5_h60_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend_hist,60,0.8,2.5,60,True,-1000180.1734757669,175,-180.1734757668528,0.8777218209889642,0.3942857142857143,-1.0295627186677303,470.4037839163575,-74.48600773532962
smc_bos_fvg_macd5_hist_repair_stop1.25_r1.8_h60_norisk,smc_bos_fvg_long+smc_bos_fvg_short,hist_repair,5,1.25,1.8,60,False,-1000180.2873481271,30,-180.28734812714538,0.5794218839262121,0.4,-6.0095782709048455,232.09675387084644,-56.17679158380997
selective_bidirectional_session_macd5_hist_deceleration_stop0.8_r1.8_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,hist_deceleration,5,0.8,1.8,60,True,-1000180.3446903597,176,-180.34469035972143,0.9007807075092594,0.48295454545454547,-1.0246857406802354,382.0591768594495,-78.6891877779708
selective_bidirectional_macd60_hist_deceleration_stop0.8_r1.8_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_deceleration,60,0.8,1.8,60,False,-1000180.7863248076,54,-180.78632480751185,0.7593761511543138,0.4444444444444444,-3.347894903842812,289.9059913615274,-127.94316967158011
selective_bidirectional_core_macd60_hist_deceleration_stop0.8_r1.8_h60_norisk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_deceleration,60,0.8,1.8,60,False,-1000180.7863248076,54,-180.78632480751185,0.7593761511543138,0.4444444444444444,-3.347894903842812,289.9059913615274,-127.94316967158011
phase_short_macd1_hist_deceleration_stop1.25_r1.8_h30_risk,phase_down_breakdown_short+phase_down_pullback_short,hist_deceleration,1,1.25,1.8,30,True,-1000180.8377991051,185,-180.83779910504745,0.8973296119536097,0.4540540540540541,-0.9775016167840402,455.8848380714335,-86.15001208645481
smc_strict_bidirectional_macd1_trend_stop0.8_r2.5_h60_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long+smc_premium_choch_short+smc_bos_fvg_short+smc_ob_retest_short+smc_trend_transition_short+smc_trend_pullback_short,trend,1,0.8,2.5,60,False,-1000180.8412476011,1026,-180.84124760110717,0.9820992954683839,0.4298245614035088,-0.17625852592700503,976.4997136704296,-80.56509663572433
smc_strict_bidirectional_macd1_trend_hist_stop0.8_r2.5_h60_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long+smc_premium_choch_short+smc_bos_fvg_short+smc_ob_retest_short+smc_trend_transition_short+smc_trend_pullback_short,trend_hist,1,0.8,2.5,60,False,-1000180.8412476011,1026,-180.84124760110717,0.9820992954683839,0.4298245614035088,-0.17625852592700503,976.4997136704296,-80.56509663572433
smc_bos_fvg_macd5_hist_repair_stop1.25_r1.2_h30_risk,smc_bos_fvg_long+smc_bos_fvg_short,hist_repair,5,1.25,1.2,30,True,-1000181.0037344173,28,-181.00373441727788,0.5595111068509254,0.35714285714285715,-6.464419086331353,280.1879590640201,-56.17679158380997
boundary_reversal_macd60_trend_stop0.8_r2.5_h60_risk,bottom_reclaim_long+top_reject_short,trend,60,0.8,2.5,60,True,-1000181.287044335,83,-181.28704433500752,0.8119736151668361,0.40963855421686746,-2.1841812570482833,247.60551025859968,-59.10952706658645
boundary_reversal_macd60_trend_hist_stop0.8_r2.5_h60_risk,bottom_reclaim_long+top_reject_short,trend_hist,60,0.8,2.5,60,True,-1000181.287044335,83,-181.28704433500752,0.8119736151668361,0.40963855421686746,-2.1841812570482833,247.60551025859968,-59.10952706658645
trend_transition_macd5_hist_deceleration_stop1.25_r1.8_h60_risk,trend_transition_long+trend_transition_short,hist_deceleration,5,1.25,1.8,60,True,-1000181.3991941618,177,-181.39919416172052,0.9059123978785785,0.5028248587570622,-1.0248542043035058,459.9470091368057,-86.15001208645481
phase_trend_macd5_trend_stop0.8_r1.8_h60_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend,5,0.8,1.8,60,True,-1000181.4762545462,182,-181.47625454616355,0.8786867167405648,0.4230769230769231,-0.9971222777261733,371.2621584653607,-74.48600773532962
phase_trend_macd5_trend_hist_stop0.8_r1.8_h60_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend_hist,5,0.8,1.8,60,True,-1000181.4762545462,182,-181.47625454616355,0.8786867167405648,0.4230769230769231,-0.9971222777261733,371.2621584653607,-74.48600773532962
smc_reversal_macd5_hist_deceleration_stop0.8_r1.8_h30_risk,smc_discount_choch_long+smc_premium_choch_short,hist_deceleration,5,0.8,1.8,30,True,-1000181.8190787252,76,-181.81907872520605,0.7731274214467533,0.34210526315789475,-2.3923562990158693,367.7559700356687,-62.78274411123857
boundary_reversal_macd60_trend_stop0.8_r2.5_h30_norisk,bottom_reclaim_long+top_reject_short,trend,60,0.8,2.5,30,False,-1000181.831814322,97,-181.83181432204583,0.8297949656778227,0.44329896907216493,-1.8745547868252148,219.3519971446076,-59.10952706658645
boundary_reversal_macd60_trend_hist_stop0.8_r2.5_h30_norisk,bottom_reclaim_long+top_reject_short,trend_hist,60,0.8,2.5,30,False,-1000181.831814322,97,-181.83181432204583,0.8297949656778227,0.44329896907216493,-1.8745547868252148,219.3519971446076,-59.10952706658645
smc_bos_fvg_macd5_hist_repair_stop0.8_r2.5_h30_norisk,smc_bos_fvg_long+smc_bos_fvg_short,hist_repair,5,0.8,2.5,30,False,-1000182.153658877,30,-182.1536588769559,0.531011794397142,0.36666666666666664,-6.071788629231863,247.2133812426473,-49.00314661363882
smc_bos_fvg_macd5_hist_repair_stop0.8_r2.5_h30_risk,smc_bos_fvg_long+smc_bos_fvg_short,hist_repair,5,0.8,2.5,30,True,-1000182.153658877,30,-182.1536588769559,0.531011794397142,0.36666666666666664,-6.071788629231863,247.2133812426473,-49.00314661363882
smc_strict_bidirectional_macd1_trend_stop0.8_r1.8_h30_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long+smc_premium_choch_short+smc_bos_fvg_short+smc_ob_retest_short+smc_trend_transition_short+smc_trend_pullback_short,trend,1,0.8,1.8,30,False,-1000182.5115233388,1090,-182.51152333882055,0.9821587310164946,0.42568807339449544,-0.16744176453102802,807.9153916127143,-80.56509663572433
smc_strict_bidirectional_macd1_trend_hist_stop0.8_r1.8_h30_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long+smc_premium_choch_short+smc_bos_fvg_short+smc_ob_retest_short+smc_trend_transition_short+smc_trend_pullback_short,trend_hist,1,0.8,1.8,30,False,-1000182.5115233388,1090,-182.51152333882055,0.9821587310164946,0.42568807339449544,-0.16744176453102802,807.9153916127143,-80.56509663572433
phase_short_macd5_trend_stop0.8_r1.8_h60_risk,phase_down_breakdown_short+phase_down_pullback_short,trend,5,0.8,1.8,60,True,-1000182.5546696997,178,-182.55466969979534,0.8801211825285161,0.43258426966292135,-1.0255880320213222,373.35984829679364,-74.48600773532962
phase_short_macd5_trend_hist_stop0.8_r1.8_h60_risk,phase_down_breakdown_short+phase_down_pullback_short,trend_hist,5,0.8,1.8,60,True,-1000182.5546696997,178,-182.55466969979534,0.8801211825285161,0.43258426966292135,-1.0255880320213222,373.35984829679364,-74.48600773532962
selective_bidirectional_macd1_trend_stop0.8_r1.8_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,trend,1,0.8,1.8,30,True,-1000182.5639709025,181,-182.563970902429,0.880456937255695,0.430939226519337,-1.0086407232178398,505.4873077449229,-78.99006900141467
selective_bidirectional_macd1_trend_hist_stop0.8_r1.8_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,trend_hist,1,0.8,1.8,30,True,-1000182.5639709025,181,-182.563970902429,0.880456937255695,0.430939226519337,-1.0086407232178398,505.4873077449229,-78.99006900141467
selective_bidirectional_core_macd1_trend_stop0.8_r1.8_h30_risk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,trend,1,0.8,1.8,30,True,-1000182.5639709025,181,-182.563970902429,0.880456937255695,0.430939226519337,-1.0086407232178398,505.4873077449229,-78.99006900141467
selective_bidirectional_core_macd1_trend_hist_stop0.8_r1.8_h30_risk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,trend_hist,1,0.8,1.8,30,True,-1000182.5639709025,181,-182.563970902429,0.880456937255695,0.430939226519337,-1.0086407232178398,505.4873077449229,-78.99006900141467
trend_transition_macd60_hist_deceleration_stop1.25_r2.5_h60_norisk,trend_transition_long+trend_transition_short,hist_deceleration,60,1.25,2.5,60,False,-1000182.7514151335,52,-182.75141513342896,0.7771973738032181,0.4423076923076923,-3.51445029102748,331.49582217032,-142.95807761184187
phase_short_macd5_trend_stop0.8_r1.2_h30_norisk,phase_down_breakdown_short+phase_down_pullback_short,trend,5,0.8,1.2,30,False,-1000182.7949526666,411,-182.79495266660524,0.9554011176426689,0.45255474452554745,-0.4447565758311563,660.1081760336492,-74.48600773532962
phase_short_macd5_trend_hist_stop0.8_r1.2_h30_norisk,phase_down_breakdown_short+phase_down_pullback_short,trend_hist,5,0.8,1.2,30,False,-1000182.7949526666,411,-182.79495266660524,0.9554011176426689,0.45255474452554745,-0.4447565758311563,660.1081760336492,-74.48600773532962
phase_short_macd60_hist_repair_stop1.25_r1.8_h60_norisk,phase_down_breakdown_short+phase_down_pullback_short,hist_repair,60,1.25,1.8,60,False,-1000182.8835234754,13,-182.8835234753824,0.1087929896623588,0.23076923076923078,-14.067963344260184,184.65048137817575,-35.31975423653785
phase_short_macd60_hist_repair_stop1.25_r1.8_h60_risk,phase_down_breakdown_short+phase_down_pullback_short,hist_repair,60,1.25,1.8,60,True,-1000182.8835234754,13,-182.8835234753824,0.1087929896623588,0.23076923076923078,-14.067963344260184,184.65048137817575,-35.31975423653785
phase_short_macd60_hist_repair_stop1.25_r2.5_h60_norisk,phase_down_breakdown_short+phase_down_pullback_short,hist_repair,60,1.25,2.5,60,False,-1000182.8835234754,13,-182.8835234753824,0.1087929896623588,0.23076923076923078,-14.067963344260184,184.65048137817575,-35.31975423653785
phase_short_macd60_hist_repair_stop1.25_r2.5_h60_risk,phase_down_breakdown_short+phase_down_pullback_short,hist_repair,60,1.25,2.5,60,True,-1000182.8835234754,13,-182.8835234753824,0.1087929896623588,0.23076923076923078,-14.067963344260184,184.65048137817575,-35.31975423653785
screenshot_reversal_macd1_trend_stop0.8_r2.5_h60_risk,fast_reversal_long+fast_reversal_short+bottom_reclaim_long+top_reject_short,trend,1,0.8,2.5,60,True,-1000182.9321229175,49,-182.93212291747113,0.7218033389564679,0.3877551020408163,-3.7333086309687986,418.0221202252833,-53.65331613476155
screenshot_reversal_macd1_trend_hist_stop0.8_r2.5_h60_risk,fast_reversal_long+fast_reversal_short+bottom_reclaim_long+top_reject_short,trend_hist,1,0.8,2.5,60,True,-1000182.9321229175,49,-182.93212291747113,0.7218033389564679,0.3877551020408163,-3.7333086309687986,418.0221202252833,-53.65331613476155
smc_bos_fvg_macd5_hist_repair_stop1.25_r1.2_h60_risk,smc_bos_fvg_long+smc_bos_fvg_short,hist_repair,5,1.25,1.2,60,True,-1000183.182765381,28,-183.18276538094142,0.572667393683279,0.35714285714285715,-6.542241620747908,280.1879590640201,-56.17679158380997
smc_trend_filtered_macd5_hist_deceleration_stop0.8_r1.2_h30_norisk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,hist_deceleration,5,0.8,1.2,30,False,-1000183.4893127917,364,-183.48931279177486,0.9532584220445972,0.46703296703296704,-0.5040915186587221,678.6116057023937,-78.6891877779708
all_lightglow_macd60_hist_deceleration_stop1.25_r2.5_h30_norisk,bottom_breakdown_short+top_breakout_long+bottom_reclaim_long+top_reject_short+trend_ignition_long+trend_ignition_short+trend_pullback_long+trend_pullback_short+trend_transition_long+trend_transition_short+reversal_impulse_long+reversal_impulse_short+fast_reversal_long+fast_reversal_short+phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,hist_deceleration,60,1.25,2.5,30,False,-1000183.516057113,76,-183.516057113,0.7951902894229826,0.4868421052631579,-2.414684962013158,334.72070451770196,-86.15001208645481
smc_bos_fvg_macd1_trend_stop0.8_r1.2_h30_norisk,smc_bos_fvg_long+smc_bos_fvg_short,trend,1,0.8,1.2,30,False,-1000183.7952107888,540,-183.79521078881226,0.9667140964378914,0.4722222222222222,-0.34036150146076344,630.6396113142582,-78.99006900141467
smc_bos_fvg_macd1_trend_hist_stop0.8_r1.2_h30_norisk,smc_bos_fvg_long+smc_bos_fvg_short,trend_hist,1,0.8,1.2,30,False,-1000183.7952107888,540,-183.79521078881226,0.9667140964378914,0.4722222222222222,-0.34036150146076344,630.6396113142582,-78.99006900141467
boundary_reversal_macd60_trend_stop1.25_r1.2_h60_norisk,bottom_reclaim_long+top_reject_short,trend,60,1.25,1.2,60,False,-1000183.7968022429,89,-183.796802242814,0.8508594694173438,0.42696629213483145,-2.06513260946982,282.58648975686447,-77.80814587408531
boundary_reversal_macd60_trend_hist_stop1.25_r1.2_h60_norisk,bottom_reclaim_long+top_reject_short,trend_hist,60,1.25,1.2,60,False,-1000183.7968022429,89,-183.796802242814,0.8508594694173438,0.42696629213483145,-2.06513260946982,282.58648975686447,-77.80814587408531
trend_transition_macd60_hist_deceleration_stop1.25_r1.2_h60_norisk,trend_transition_long+trend_transition_short,hist_deceleration,60,1.25,1.2,60,False,-1000183.854803308,52,-183.8548033080042,0.7758521706329425,0.4423076923076923,-3.535669294384696,306.73818749126076,-142.95807761184187
short_bias_macd5_hist_deceleration_stop1.25_r1.2_h30_norisk,bottom_breakdown_short+top_reject_short+trend_pullback_short+trend_transition_short+reversal_impulse_short,hist_deceleration,5,1.25,1.2,30,False,-1000184.0607729566,174,-184.06077295654177,0.9176226708275188,0.4885057471264368,-1.0578205342329987,380.383557393161,-86.15001208645481
smc_trend_filtered_macd5_hist_deceleration_stop0.8_r1.2_h30_risk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,hist_deceleration,5,0.8,1.2,30,True,-1000184.204541321,182,-184.20454132105078,0.8784627663816275,0.489010989010989,-1.012112864401378,333.5185336080722,-74.48600773532962
smc_trend_filtered_macd60_hist_deceleration_stop1.25_r2.5_h60_norisk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,hist_deceleration,60,1.25,2.5,60,False,-1000184.2394600015,54,-184.2394600015141,0.7819310375511481,0.4444444444444444,-3.4118418518798905,331.49582217032,-142.95807761184187
phase_trend_macd60_cross_recent_5_stop1.25_r1.8_h30_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,cross_recent_5,60,1.25,1.8,30,False,-1000184.4072496787,16,-184.40724967869028,0.35821352882602736,0.375,-11.525453104918142,197.40724967869028,-86.15001208645481
phase_trend_macd60_cross_recent_5_stop1.25_r1.8_h30_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,cross_recent_5,60,1.25,1.8,30,True,-1000184.4072496787,16,-184.40724967869028,0.35821352882602736,0.375,-11.525453104918142,197.40724967869028,-86.15001208645481
phase_plus_fast_macd60_cross_recent_5_stop1.25_r1.8_h30_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short+fast_reversal_long+fast_reversal_short,cross_recent_5,60,1.25,1.8,30,False,-1000184.4072496787,16,-184.40724967869028,0.35821352882602736,0.375,-11.525453104918142,197.40724967869028,-86.15001208645481
phase_plus_fast_macd60_cross_recent_5_stop1.25_r1.8_h30_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short+fast_reversal_long+fast_reversal_short,cross_recent_5,60,1.25,1.8,30,True,-1000184.4072496787,16,-184.40724967869028,0.35821352882602736,0.375,-11.525453104918142,197.40724967869028,-86.15001208645481
screenshot_reversal_macd60_trend_stop1.25_r1.2_h60_risk,fast_reversal_long+fast_reversal_short+bottom_reclaim_long+top_reject_short,trend,60,1.25,1.2,60,True,-1000184.4162073162,101,-184.41620731624062,0.8648452274721126,0.44554455445544555,-1.8259030427350555,331.5557559114386,-77.80814587408531
screenshot_reversal_macd60_trend_hist_stop1.25_r1.2_h60_risk,fast_reversal_long+fast_reversal_short+bottom_reclaim_long+top_reject_short,trend_hist,60,1.25,1.2,60,True,-1000184.4162073162,101,-184.41620731624062,0.8648452274721126,0.44554455445544555,-1.8259030427350555,331.5557559114386,-77.80814587408531
phase_short_macd5_trend_stop1.25_r2.5_h60_risk,phase_down_breakdown_short+phase_down_pullback_short,trend,5,1.25,2.5,60,True,-1000184.5896231588,172,-184.58962315884128,0.8972175926188178,0.46511627906976744,-1.0731954834816353,534.7316921514139,-86.15001208645481
phase_short_macd5_trend_hist_stop1.25_r2.5_h60_risk,phase_down_breakdown_short+phase_down_pullback_short,trend_hist,5,1.25,2.5,60,True,-1000184.5896231588,172,-184.58962315884128,0.8972175926188178,0.46511627906976744,-1.0731954834816353,534.7316921514139,-86.15001208645481
smc_ob_retest_macd5_cross_recent_5_stop1.25_r1.2_h30_risk,smc_ob_retest_long+smc_ob_retest_short,cross_recent_5,5,1.25,1.2,30,True,-1000184.699657132,105,-184.69965713205602,0.8454192824027255,0.4,-1.7590443536386287,318.10573037389986,-76.5050355647254
smc_ob_retest_macd5_cross_recent_5_stop1.25_r1.8_h30_risk,smc_ob_retest_long+smc_ob_retest_short,cross_recent_5,5,1.25,1.8,30,True,-1000184.699657132,105,-184.69965713205602,0.8454192824027255,0.4,-1.7590443536386287,318.10573037389986,-76.5050355647254
smc_ob_retest_macd5_cross_recent_5_stop1.25_r2.5_h30_risk,smc_ob_retest_long+smc_ob_retest_short,cross_recent_5,5,1.25,2.5,30,True,-1000184.699657132,105,-184.69965713205602,0.8454192824027255,0.4,-1.7590443536386287,318.10573037389986,-76.5050355647254
all_lightglow_macd1_hist_repair_stop1.25_r1.2_h30_norisk,bottom_breakdown_short+top_breakout_long+bottom_reclaim_long+top_reject_short+trend_ignition_long+trend_ignition_short+trend_pullback_long+trend_pullback_short+trend_transition_long+trend_transition_short+reversal_impulse_long+reversal_impulse_short+fast_reversal_long+fast_reversal_short+phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,hist_repair,1,1.25,1.2,30,False,-1000184.7603755861,522,-184.76037558607277,0.9673604463861669,0.4674329501915709,-0.35394707966680605,684.9378966406257,-79.88254405032421
selective_bidirectional_macd60_hist_deceleration_stop0.8_r2.5_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_deceleration,60,0.8,2.5,60,True,-1000185.0288006295,53,-185.02880062959957,0.7537294803564399,0.4339622641509434,-3.4911094458415013,266.3740819099985,-127.94316967158011
selective_bidirectional_core_macd60_hist_deceleration_stop0.8_r2.5_h60_risk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_deceleration,60,0.8,2.5,60,True,-1000185.0288006295,53,-185.02880062959957,0.7537294803564399,0.4339622641509434,-3.4911094458415013,266.3740819099985,-127.94316967158011
smc_bos_fvg_macd1_hist_deceleration_stop0.8_r1.2_h60_norisk,smc_bos_fvg_long+smc_bos_fvg_short,hist_deceleration,1,0.8,1.2,60,False,-1000185.136923764,536,-185.13692376405015,0.9685268271661506,0.47201492537313433,-0.3454047085150189,809.5048387938732,-127.94316967158011
smc_trend_filtered_macd60_hist_deceleration_stop1.25_r1.2_h60_norisk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,hist_deceleration,60,1.25,1.2,60,False,-1000185.3428481761,54,-185.34284817608932,0.7806250485170618,0.4444444444444444,-3.432274966223876,306.73818749126076,-142.95807761184187
phase_trend_macd1_trend_stop1.25_r1.2_h30_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend,1,1.25,1.2,30,True,-1000185.4494903719,181,-185.44949037187325,0.8824753458930226,0.47513812154696133,-1.0245828197341065,307.9584706892201,-93.25
phase_trend_macd1_trend_hist_stop1.25_r1.2_h30_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend_hist,1,1.25,1.2,30,True,-1000185.4494903719,181,-185.44949037187325,0.8824753458930226,0.47513812154696133,-1.0245828197341065,307.9584706892201,-93.25
phase_trend_macd1_hist_deceleration_stop0.8_r2.5_h30_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,hist_deceleration,1,0.8,2.5,30,True,-1000185.4907343449,189,-185.49073434490856,0.8783080863133891,0.3915343915343915,-0.981432456851368,553.1799046309752,-74.48600773532962
smc_trend_filtered_macd1_trend_stop0.8_r1.8_h30_risk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,trend,1,0.8,1.8,30,True,-1000185.5384635429,181,-185.53846354288544,0.8786862745234523,0.430939226519337,-1.0250743842148367,495.504000253728,-78.99006900141467
smc_trend_filtered_macd1_trend_hist_stop0.8_r1.8_h30_risk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,trend_hist,1,0.8,1.8,30,True,-1000185.5384635429,181,-185.53846354288544,0.8786862745234523,0.430939226519337,-1.0250743842148367,495.504000253728,-78.99006900141467
boundary_reversal_macd60_trend_stop0.8_r1.8_h60_risk,bottom_reclaim_long+top_reject_short,trend,60,0.8,1.8,60,True,-1000185.6385111058,83,-185.63851110579344,0.8074603827478632,0.40963855421686746,-2.23660856753968,251.9569770293856,-59.10952706658645
boundary_reversal_macd60_trend_hist_stop0.8_r1.8_h60_risk,bottom_reclaim_long+top_reject_short,trend_hist,60,0.8,1.8,60,True,-1000185.6385111058,83,-185.63851110579344,0.8074603827478632,0.40963855421686746,-2.23660856753968,251.9569770293856,-59.10952706658645
trend_transition_macd60_hist_deceleration_stop1.25_r1.8_h60_norisk,trend_transition_long+trend_transition_short,hist_deceleration,60,1.25,1.8,60,False,-1000186.0766751377,52,-186.07667513770866,0.7731433605349777,0.4423076923076923,-3.5783975988020895,306.4140961443518,-142.95807761184187
boundary_reversal_macd60_trend_stop0.8_r1.8_h30_norisk,bottom_reclaim_long+top_reject_short,trend,60,0.8,1.8,30,False,-1000186.1832810928,97,-186.18328109283175,0.8257217425521839,0.44329896907216493,-1.9194152689982655,223.7034639153935,-59.10952706658645
boundary_reversal_macd60_trend_hist_stop0.8_r1.8_h30_norisk,bottom_reclaim_long+top_reject_short,trend_hist,60,0.8,1.8,30,False,-1000186.1832810928,97,-186.18328109283175,0.8257217425521839,0.44329896907216493,-1.9194152689982655,223.7034639153935,-59.10952706658645
smc_reversal_macd5_hist_deceleration_stop0.8_r1.2_h60_risk,smc_discount_choch_long+smc_premium_choch_short,hist_deceleration,5,0.8,1.2,60,True,-1000186.2709322794,77,-186.27093227945443,0.7789767834392683,0.4025974025974026,-2.4191030166162912,351.8774869094668,-62.78274411123857
smc_bos_fvg_macd1_hist_deceleration_stop0.8_r1.8_h60_risk,smc_bos_fvg_long+smc_bos_fvg_short,hist_deceleration,1,0.8,1.8,60,True,-1000187.0644234851,180,-187.06442348508062,0.8811631892598468,0.4222222222222222,-1.0392467971393369,595.2154031667778,-74.48600773532962
trend_transition_macd60_hist_repair_stop1.25_r1.8_h30_norisk,trend_transition_long+trend_transition_short,hist_repair,60,1.25,1.8,30,False,-1000187.1283873419,33,-187.12838734186516,0.5562846561013638,0.3939393939393939,-5.670557192177732,248.55336345951946,-35.31975423653785
trend_transition_macd60_hist_repair_stop1.25_r1.8_h30_risk,trend_transition_long+trend_transition_short,hist_repair,60,1.25,1.8,30,True,-1000187.1283873419,33,-187.12838734186516,0.5562846561013638,0.3939393939393939,-5.670557192177732,248.55336345951946,-35.31975423653785
